,ticker,volume_threshold(%),change_threshold(%),holding_days,start_date,end_date,total_trades,avg_return(%),cumulative_return(%),buy_hold_return(%),max_drawdown(%),CAGR(%),calmer_ratio,wining_trades,win_rate(%),avg_wining_return(%),five_best_wining_return,losing_trades,lose_rate(%),avg_losing_return(%),five_worst_losing_return
102,SOL-USD,30,1,3,2020-04-10,2024-12-23,136,4.03,5945.13,19873.68,-96.63,208.14,2.15,86,63.24,11.5,"[46.41, 42.4, 41.2, 37.61, 35.33]",50,36.76,-8.83,"[-44.81, -27.23, -25.61, -25.57, -24.81]"
103,SOL-USD,30,1,4,2020-04-10,2024-12-23,118,5.06,10841.5,19873.68,-96.63,208.14,2.15,73,61.86,13.58,"[46.76, 41.63, 37.61, 36.87, 35.37]",43,36.44,-9.16,"[-30.08, -28.51, -21.49, -20.81, -15.71]"
104,SOL-USD,30,1,5,2020-04-10,2024-12-23,105,6.58,16198.94,19873.68,-96.63,208.14,2.15,68,64.76,15.82,"[71.15, 49.32, 49.07, 48.77, 48.05]",37,35.24,-10.4,"[-58.73, -20.35, -19.12, -18.4, -17.78]"
105,SOL-USD,30,1,6,2020-04-10,2024-12-23,98,6.69,10204.03,19873.68,-96.63,208.14,2.15,58,59.18,18.2,"[81.63, 70.59, 55.95, 49.53, 49.1]",40,40.82,-10.0,"[-47.66, -33.64, -25.49, -19.65, -19.23]"
106,SOL-USD,30,1,7,2020-04-10,2024-12-23,90,8.13,16224.96,19873.68,-96.63,208.14,2.15,56,62.22,20.23,"[81.63, 70.14, 70.07, 48.39, 46.92]",34,37.78,-11.81,"[-51.66, -47.69, -29.95, -26.37, -17.54]"
107,SOL-USD,30,1,8,2020-04-10,2024-12-23,86,7.55,6209.27,19873.68,-96.63,208.14,2.15,48,55.81,22.8,"[94.61, 72.11, 69.39, 54.3, 52.08]",38,44.19,-11.71,"[-56.96, -35.16, -33.73, -31.25, -25.48]"
108,SOL-USD,30,1,9,2020-04-10,2024-12-23,79,10.12,21893.79,19873.68,-96.63,208.14,2.15,47,59.49,25.2,"[95.26, 84.69, 74.95, 72.45, 45.57]",32,40.51,-12.03,"[-61.04, -36.44, -27.11, -26.91, -22.94]"
109,SOL-USD,30,1,10,2020-04-10,2024-12-23,77,11.22,41333.31,19873.68,-96.63,208.14,2.15,46,59.74,27.07,"[92.81, 88.62, 75.52, 64.98, 55.98]",31,40.26,-12.31,"[-58.56, -26.93, -25.81, -25.17, -24.7]"
110,SOL-USD,30,1,11,2020-04-10,2024-12-23,70,12.62,41018.76,19873.68,-96.63,208.14,2.15,44,62.86,28.29,"[102.99, 96.56, 67.1, 65.65, 63.97]",26,37.14,-13.91,"[-61.14, -28.86, -26.31, -25.0, -24.64]"
111,SOL-USD,30,1,12,2020-04-10,2024-12-23,67,13.4,51725.19,19873.68,-96.63,208.14,2.15,41,61.19,30.66,"[107.78, 76.8, 71.87, 65.84, 65.59]",26,38.81,-13.81,"[-38.47, -32.46, -29.64, -26.78, -26.14]"
112,SOL-USD,30,1,13,2020-04-10,2024-12-23,66,12.21,20635.47,19873.68,-96.63,208.14,2.15,37,56.06,32.31,"[94.16, 86.23, 68.22, 68.12, 67.2]",29,43.94,-13.44,"[-41.99, -35.79, -33.27, -28.47, -26.52]"
113,SOL-USD,30,1,14,2020-04-10,2024-12-23,65,13.43,29129.93,19873.68,-96.63,208.14,2.15,38,58.46,33.6,"[116.17, 94.75, 86.2, 85.12, 70.06]",27,41.54,-14.95,"[-39.41, -35.53, -33.91, -30.98, -29.32]"
114,SOL-USD,30,1,15,2020-04-10,2024-12-23,62,13.28,8608.26,19873.68,-96.63,208.14,2.15,35,56.45,37.31,"[145.45, 110.71, 87.5, 85.39, 76.71]",27,43.55,-17.87,"[-54.95, -31.81, -31.75, -30.47, -30.12]"
115,SOL-USD,30,1,16,2020-04-10,2024-12-23,58,13.79,6362.17,19873.68,-96.63,208.14,2.15,31,53.45,41.47,"[137.48, 131.48, 107.61, 84.54, 77.48]",27,46.55,-17.98,"[-42.86, -35.69, -34.87, -34.34, -30.54]"
116,SOL-USD,30,1,17,2020-04-10,2024-12-23,56,13.72,5395.08,19873.68,-96.63,208.14,2.15,31,55.36,40.05,"[117.65, 106.57, 106.52, 90.15, 81.17]",25,44.64,-18.92,"[-47.22, -38.63, -33.53, -30.88, -29.56]"
117,SOL-USD,30,1,18,2020-04-10,2024-12-23,55,12.59,2946.25,19873.68,-96.63,208.14,2.15,30,54.55,38.04,"[138.33, 126.71, 89.75, 86.19, 81.73]",25,45.45,-17.94,"[-53.01, -35.27, -33.59, -30.31, -29.42]"
118,SOL-USD,30,1,19,2020-04-10,2024-12-23,51,15.87,6562.46,19873.68,-96.63,208.14,2.15,30,58.82,41.03,"[172.71, 118.54, 110.44, 95.72, 79.89]",21,41.18,-20.08,"[-57.47, -37.11, -36.41, -32.74, -27.34]"
119,SOL-USD,30,1,20,2020-04-10,2024-12-23,49,18.65,18933.86,19873.68,-96.63,208.14,2.15,26,53.06,49.07,"[174.19, 158.81, 87.2, 82.61, 82.04]",23,46.94,-15.73,"[-54.75, -35.93, -29.34, -27.93, -26.61]"
120,SOL-USD,30,1,21,2020-04-10,2024-12-23,48,20.18,30478.95,19873.68,-96.63,208.14,2.15,24,50.0,53.95,"[188.43, 164.32, 91.09, 90.88, 72.89]",24,50.0,-13.58,"[-53.78, -32.48, -31.45, -22.44, -22.28]"
121,SOL-USD,30,1,22,2020-04-10,2024-12-23,48,21.48,31473.58,19873.68,-96.63,208.14,2.15,28,58.33,49.01,"[228.27, 205.82, 83.91, 81.45, 78.46]",20,41.67,-17.07,"[-53.81, -39.69, -34.53, -24.44, -22.8]"
122,SOL-USD,30,1,23,2020-04-10,2024-12-23,48,22.61,53776.22,19873.68,-96.63,208.14,2.15,27,56.25,52.76,"[222.14, 162.24, 105.75, 91.88, 83.33]",21,43.75,-16.16,"[-55.91, -38.76, -30.01, -27.75, -21.69]"
123,SOL-USD,30,1,24,2020-04-10,2024-12-23,47,24.79,81442.0,19873.68,-96.63,208.14,2.15,25,53.19,59.95,"[255.42, 157.87, 100.9, 92.43, 87.29]",22,46.81,-15.18,"[-57.18, -42.7, -29.95, -22.83, -22.34]"
124,SOL-USD,30,1,25,2020-04-10,2024-12-23,45,28.56,239767.6,19873.68,-96.63,208.14,2.15,29,64.44,54.08,"[250.14, 132.66, 106.98, 101.92, 96.91]",16,35.56,-17.71,"[-58.47, -41.7, -30.77, -28.54, -21.65]"
125,SOL-USD,30,1,26,2020-04-10,2024-12-23,43,30.16,143804.49,19873.68,-96.63,208.14,2.15,28,65.12,57.44,"[284.69, 186.51, 134.52, 111.38, 97.16]",15,34.88,-20.76,"[-60.41, -42.37, -28.8, -26.92, -23.62]"
126,SOL-USD,30,1,27,2020-04-10,2024-12-23,42,30.18,192137.55,19873.68,-96.63,208.14,2.15,27,64.29,57.21,"[216.33, 163.62, 141.21, 118.28, 116.49]",15,35.71,-18.48,"[-61.7, -36.45, -23.44, -22.8, -22.79]"
127,SOL-USD,30,1,28,2020-04-10,2024-12-23,42,27.02,84036.79,19873.68,-96.63,208.14,2.15,26,61.9,54.62,"[178.85, 172.5, 119.35, 116.62, 112.33]",16,38.1,-17.83,"[-59.79, -40.93, -25.74, -24.43, -21.79]"
128,SOL-USD,30,1,29,2020-04-10,2024-12-23,41,27.45,72464.49,19873.68,-96.63,208.14,2.15,24,58.54,59.21,"[198.55, 167.93, 165.6, 112.94, 99.43]",17,41.46,-17.39,"[-53.62, -41.83, -24.83, -24.75, -24.45]"
129,SOL-USD,30,1,30,2020-04-10,2024-12-23,39,29.51,98124.04,19873.68,-96.63,208.14,2.15,23,58.97,61.94,"[195.72, 167.2, 148.58, 117.9, 93.75]",16,41.03,-17.12,"[-52.88, -40.14, -25.89, -21.45, -20.04]"
130,SOL-USD,30,1,31,2020-04-10,2024-12-23,39,26.17,28992.0,19873.68,-96.63,208.14,2.15,22,56.41,61.71,"[177.08, 160.59, 139.28, 107.5, 84.66]",17,43.59,-19.83,"[-54.56, -44.45, -36.5, -33.79, -22.32]"
131,SOL-USD,30,1,32,2020-04-10,2024-12-23,39,26.03,25958.42,19873.68,-96.63,208.14,2.15,22,56.41,61.79,"[173.48, 147.86, 147.44, 111.25, 96.02]",17,43.59,-20.24,"[-54.23, -49.35, -33.24, -27.84, -23.82]"
132,SOL-USD,30,1,33,2020-04-10,2024-12-23,39,25.37,16872.09,19873.68,-96.63,208.14,2.15,23,58.97,58.27,"[184.41, 173.06, 163.38, 117.05, 92.5]",16,41.03,-21.92,"[-54.36, -53.96, -28.85, -28.33, -25.89]"
133,SOL-USD,30,1,34,2020-04-10,2024-12-23,39,27.81,21630.95,19873.68,-96.63,208.14,2.15,24,61.54,61.87,"[217.49, 165.48, 158.06, 115.91, 94.02]",15,38.46,-26.68,"[-57.78, -56.69, -42.2, -34.07, -32.37]"
134,SOL-USD,30,1,35,2020-04-10,2024-12-23,38,32.36,40823.24,19873.68,-96.63,208.14,2.15,23,60.53,70.06,"[232.35, 194.77, 181.78, 170.29, 141.84]",15,39.47,-25.45,"[-56.79, -55.5, -32.69, -32.51, -31.03]"
135,SOL-USD,30,1,36,2020-04-10,2024-12-23,37,32.68,40640.19,19873.68,-96.63,208.14,2.15,23,62.16,68.36,"[203.92, 189.81, 182.95, 170.02, 139.54]",14,37.84,-25.94,"[-54.36, -48.35, -41.25, -34.57, -34.54]"
136,SOL-USD,30,1,37,2020-04-10,2024-12-23,34,40.47,117195.9,19873.68,-96.63,208.14,2.15,22,64.71,75.88,"[230.92, 226.47, 203.42, 200.47, 139.75]",12,35.29,-24.45,"[-56.43, -55.08, -40.64, -32.33, -31.48]"
137,SOL-USD,30,1,38,2020-04-10,2024-12-23,34,37.57,39176.87,19873.68,-96.63,208.14,2.15,22,64.71,72.13,"[370.13, 184.58, 184.31, 176.09, 121.65]",12,35.29,-25.8,"[-55.66, -53.96, -37.99, -36.33, -33.67]"
138,SOL-USD,30,1,39,2020-04-10,2024-12-23,32,35.37,14558.22,19873.68,-96.63,208.14,2.15,20,62.5,73.71,"[254.88, 214.71, 190.51, 187.94, 137.16]",12,37.5,-28.53,"[-57.01, -52.36, -45.64, -38.71, -33.94]"
139,SOL-USD,30,1,40,2020-04-10,2024-12-23,32,35.77,9601.55,19873.68,-96.63,208.14,2.15,19,59.38,80.01,"[315.25, 231.84, 188.24, 175.33, 145.41]",13,40.62,-28.89,"[-55.66, -48.72, -42.89, -40.84, -39.19]"
140,SOL-USD,30,1,41,2020-04-10,2024-12-23,32,34.0,7750.49,19873.68,-96.63,208.14,2.15,19,59.38,76.23,"[307.51, 214.28, 196.08, 169.26, 140.37]",13,40.62,-27.72,"[-55.3, -46.95, -40.9, -39.0, -37.06]"
141,SOL-USD,30,1,42,2020-04-10,2024-12-23,32,34.81,8841.08,19873.68,-96.63,208.14,2.15,17,53.12,86.2,"[317.09, 225.49, 207.84, 158.44, 130.11]",15,46.88,-23.45,"[-53.81, -45.9, -36.66, -33.99, -32.35]"
142,SOL-USD,30,1,43,2020-04-10,2024-12-23,32,35.61,7308.57,19873.68,-96.63,208.14,2.15,18,56.25,83.6,"[381.22, 227.45, 186.39, 169.83, 142.66]",14,43.75,-26.09,"[-56.3, -48.9, -39.9, -36.46, -30.23]"
143,SOL-USD,30,1,44,2020-04-10,2024-12-23,31,38.85,7381.56,19873.68,-96.63,208.14,2.15,17,54.84,92.38,"[450.64, 219.61, 201.07, 170.02, 147.08]",14,45.16,-26.16,"[-55.75, -48.8, -42.82, -39.4, -28.24]"
144,SOL-USD,30,1,45,2020-04-10,2024-12-23,31,38.89,8692.02,19873.68,-96.63,208.14,2.15,17,54.84,92.29,"[422.58, 249.02, 191.29, 169.45, 147.04]",14,45.16,-25.96,"[-56.11, -46.05, -36.78, -35.41, -27.79]"
145,SOL-USD,30,1,46,2020-04-10,2024-12-23,30,43.63,11785.92,19873.68,-96.63,208.14,2.15,15,50.0,112.26,"[433.7, 238.24, 206.21, 189.28, 169.64]",15,50.0,-25.01,"[-56.11, -47.68, -40.15, -38.1, -36.6]"
146,SOL-USD,30,1,47,2020-04-10,2024-12-23,30,45.96,10597.25,19873.68,-96.63,208.14,2.15,16,53.33,109.09,"[517.51, 293.14, 205.36, 171.92, 166.18]",14,46.67,-26.19,"[-57.42, -44.07, -42.39, -40.98, -34.68]"
147,SOL-USD,30,1,48,2020-04-10,2024-12-23,29,52.28,18273.16,19873.68,-96.63,208.14,2.15,15,51.72,125.82,"[550.45, 289.22, 197.12, 183.11, 162.89]",14,48.28,-26.52,"[-56.34, -53.02, -50.88, -38.33, -30.87]"
148,SOL-USD,30,1,49,2020-04-10,2024-12-23,27,54.08,17467.74,19873.68,-96.63,208.14,2.15,16,59.26,112.4,"[397.01, 355.67, 305.08, 172.01, 142.2]",11,40.74,-30.76,"[-61.79, -59.07, -47.09, -42.9, -32.39]"
149,SOL-USD,30,1,50,2020-04-10,2024-12-23,27,50.71,8783.35,19873.68,-96.63,208.14,2.15,16,59.26,108.01,"[422.32, 392.22, 200.72, 173.64, 137.65]",11,40.74,-32.63,"[-62.23, -60.71, -49.27, -43.11, -33.0]"
150,SOL-USD,40,1,1,2020-04-10,2024-12-23,195,1.71,1176.07,19873.68,-96.63,208.14,2.15,107,54.87,7.53,"[35.86, 32.59, 25.6, 24.65, 19.59]",87,44.62,-5.42,"[-37.2, -24.8, -20.12, -13.25, -13.25]"
151,SOL-USD,40,1,2,2020-04-10,2024-12-23,143,2.89,2091.7,19873.68,-96.63,208.14,2.15,78,54.55,10.73,"[45.91, 43.04, 42.4, 32.02, 28.39]",63,44.06,-6.73,"[-33.08, -30.0, -21.45, -19.98, -17.76]"
152,SOL-USD,40,1,3,2020-04-10,2024-12-23,119,4.77,7724.57,19873.68,-96.63,208.14,2.15,76,63.87,12.54,"[46.41, 42.4, 41.2, 37.61, 35.33]",43,36.13,-8.97,"[-44.81, -27.23, -25.61, -25.57, -16.16]"
153,SOL-USD,40,1,4,2020-04-10,2024-12-23,105,5.09,6032.52,19873.68,-96.63,208.14,2.15,66,62.86,13.65,"[50.96, 46.76, 41.63, 37.61, 36.87]",37,35.24,-9.92,"[-30.08, -28.51, -23.24, -21.49, -20.81]"
154,SOL-USD,40,1,5,2020-04-10,2024-12-23,97,7.35,18185.63,19873.68,-96.63,208.14,2.15,64,65.98,17.01,"[71.15, 50.83, 49.32, 49.07, 48.77]",33,34.02,-11.39,"[-58.73, -23.73, -19.12, -18.54, -18.4]"
155,SOL-USD,40,1,6,2020-04-10,2024-12-23,89,7.08,7835.0,19873.68,-96.63,208.14,2.15,54,60.67,19.13,"[71.15, 70.59, 55.95, 49.53, 49.1]",35,39.33,-11.51,"[-47.66, -33.64, -25.49, -20.65, -19.65]"
156,SOL-USD,40,1,7,2020-04-10,2024-12-23,84,7.93,9541.79,19873.68,-96.63,208.14,2.15,52,61.9,20.37,"[70.14, 70.07, 59.62, 48.39, 46.92]",32,38.1,-12.3,"[-51.66, -47.69, -29.95, -26.37, -22.57]"
157,SOL-USD,40,1,8,2020-04-10,2024-12-23,78,8.1,5818.54,19873.68,-96.63,208.14,2.15,45,57.69,23.11,"[94.61, 72.11, 62.5, 54.3, 40.86]",33,42.31,-12.38,"[-56.96, -35.16, -33.73, -31.25, -28.22]"
158,SOL-USD,40,1,9,2020-04-10,2024-12-23,73,9.2,10030.96,19873.68,-96.63,208.14,2.15,42,57.53,24.35,"[84.69, 74.95, 48.08, 45.57, 44.94]",31,42.47,-11.33,"[-61.04, -36.44, -26.51, -22.94, -22.73]"
159,SOL-USD,40,1,10,2020-04-10,2024-12-23,71,11.23,23517.17,19873.68,-96.63,208.14,2.15,41,57.75,28.64,"[92.81, 88.62, 75.52, 64.98, 53.39]",30,42.25,-12.56,"[-58.56, -26.93, -25.88, -25.81, -24.7]"
160,SOL-USD,40,1,11,2020-04-10,2024-12-23,65,11.58,12253.54,19873.68,-96.63,208.14,2.15,39,60.0,29.16,"[118.24, 102.99, 65.65, 63.97, 62.01]",26,40.0,-14.79,"[-61.14, -33.67, -28.86, -26.31, -25.0]"
161,SOL-USD,40,1,12,2020-04-10,2024-12-23,62,12.8,16035.16,19873.68,-96.63,208.14,2.15,36,58.06,33.15,"[116.87, 107.78, 76.8, 65.84, 65.59]",26,41.94,-15.37,"[-38.47, -34.47, -30.84, -29.64, -26.78]"
162,SOL-USD,40,1,13,2020-04-10,2024-12-23,60,11.86,10467.33,19873.68,-96.63,208.14,2.15,33,55.0,32.63,"[86.23, 79.91, 68.22, 68.12, 67.2]",27,45.0,-13.51,"[-41.99, -35.79, -28.47, -26.52, -23.78]"
163,SOL-USD,40,1,14,2020-04-10,2024-12-23,60,13.18,17042.97,19873.68,-96.63,208.14,2.15,35,58.33,33.54,"[116.17, 85.12, 75.76, 70.06, 57.5]",25,41.67,-15.33,"[-39.41, -35.53, -33.91, -30.98, -29.32]"
164,SOL-USD,40,1,15,2020-04-10,2024-12-23,59,13.77,9469.09,19873.68,-96.63,208.14,2.15,34,57.63,37.06,"[145.45, 105.66, 87.5, 85.39, 74.51]",25,42.37,-17.91,"[-54.95, -31.81, -31.75, -30.47, -30.12]"
165,SOL-USD,40,1,16,2020-04-10,2024-12-23,56,12.99,4742.0,19873.68,-96.63,208.14,2.15,30,53.57,39.65,"[131.48, 107.61, 101.82, 77.48, 74.51]",26,46.43,-17.77,"[-42.86, -35.69, -34.87, -34.34, -30.54]"
166,SOL-USD,40,1,17,2020-04-10,2024-12-23,53,14.65,6287.26,19873.68,-96.63,208.14,2.15,30,56.6,40.71,"[117.65, 106.57, 106.52, 90.15, 81.17]",23,43.4,-19.34,"[-47.22, -38.63, -33.53, -30.88, -29.56]"
167,SOL-USD,40,1,18,2020-04-10,2024-12-23,52,13.5,3473.5,19873.68,-96.63,208.14,2.15,29,55.77,38.77,"[138.33, 126.71, 89.75, 86.19, 81.73]",23,44.23,-18.36,"[-53.01, -35.27, -33.59, -30.31, -29.42]"
168,SOL-USD,40,1,19,2020-04-10,2024-12-23,50,16.07,6211.59,19873.68,-96.63,208.14,2.15,29,58.0,42.3,"[172.71, 118.54, 110.44, 95.72, 79.89]",21,42.0,-20.15,"[-57.47, -37.11, -36.41, -32.74, -27.34]"
169,SOL-USD,40,1,20,2020-04-10,2024-12-23,48,18.38,14349.61,19873.68,-96.63,208.14,2.15,24,50.0,51.72,"[174.19, 158.81, 87.2, 82.61, 82.04]",24,50.0,-14.97,"[-54.75, -35.93, -29.34, -27.93, -26.61]"
170,SOL-USD,40,1,21,2020-04-10,2024-12-23,48,19.15,19299.57,19873.68,-96.63,208.14,2.15,22,45.83,57.23,"[188.43, 164.32, 91.09, 90.88, 72.89]",26,54.17,-13.07,"[-53.78, -32.48, -31.45, -22.44, -21.69]"
171,SOL-USD,40,1,22,2020-04-10,2024-12-23,48,19.96,15258.13,19873.68,-96.63,208.14,2.15,25,52.08,53.2,"[228.27, 205.82, 83.91, 81.45, 78.46]",23,47.92,-16.18,"[-53.81, -39.69, -34.53, -24.44, -22.8]"
172,SOL-USD,40,1,23,2020-04-10,2024-12-23,48,21.1,26582.54,19873.68,-96.63,208.14,2.15,25,52.08,55.17,"[222.14, 162.24, 105.75, 91.88, 83.33]",23,47.92,-15.93,"[-55.91, -38.76, -30.01, -27.75, -21.69]"
173,SOL-USD,40,1,24,2020-04-10,2024-12-23,47,23.58,46823.24,19873.68,-96.63,208.14,2.15,25,53.19,58.51,"[255.42, 157.87, 100.9, 92.43, 87.29]",22,46.81,-16.1,"[-57.18, -42.7, -29.95, -22.83, -22.34]"
174,SOL-USD,40,1,25,2020-04-10,2024-12-23,45,28.62,112158.13,19873.68,-96.63,208.14,2.15,26,57.78,62.42,"[250.14, 236.73, 132.66, 101.92, 96.91]",19,42.22,-17.63,"[-58.47, -41.7, -30.77, -28.54, -23.28]"
175,SOL-USD,40,1,26,2020-04-10,2024-12-23,43,29.71,82101.71,19873.68,-96.63,208.14,2.15,27,62.79,60.28,"[284.69, 186.51, 148.39, 135.49, 134.52]",16,37.21,-21.86,"[-60.41, -42.37, -30.66, -28.8, -26.92]"
176,SOL-USD,40,1,27,2020-04-10,2024-12-23,41,30.11,112420.82,19873.68,-96.63,208.14,2.15,26,63.41,58.08,"[220.19, 183.87, 163.62, 141.21, 126.08]",15,36.59,-18.37,"[-61.7, -36.45, -27.07, -23.44, -21.29]"
177,SOL-USD,40,1,28,2020-04-10,2024-12-23,41,26.08,37363.42,19873.68,-96.63,208.14,2.15,24,58.54,57.45,"[178.85, 172.5, 164.9, 119.35, 112.33]",17,41.46,-18.21,"[-59.79, -40.93, -26.17, -24.43, -23.16]"
178,SOL-USD,40,1,29,2020-04-10,2024-12-23,41,25.69,36728.55,19873.68,-96.63,208.14,2.15,24,58.54,57.1,"[198.55, 167.93, 165.6, 112.94, 99.43]",17,41.46,-18.67,"[-53.62, -41.83, -27.22, -26.28, -24.75]"
179,SOL-USD,40,1,30,2020-04-10,2024-12-23,39,28.74,70753.23,19873.68,-96.63,208.14,2.15,22,56.41,64.25,"[195.72, 167.2, 148.58, 117.9, 93.75]",17,43.59,-17.21,"[-52.88, -40.14, -27.29, -23.71, -21.45]"
180,SOL-USD,40,1,31,2020-04-10,2024-12-23,39,25.25,19256.76,19873.68,-96.63,208.14,2.15,21,53.85,64.23,"[177.08, 160.59, 139.28, 107.5, 84.66]",18,46.15,-20.22,"[-54.56, -44.45, -36.5, -33.79, -28.44]"
181,SOL-USD,40,1,32,2020-04-10,2024-12-23,39,25.35,19535.74,19873.68,-96.63,208.14,2.15,21,53.85,64.26,"[173.48, 147.86, 147.44, 111.25, 96.02]",18,46.15,-20.04,"[-54.23, -49.35, -33.24, -27.84, -27.22]"
182,SOL-USD,40,1,33,2020-04-10,2024-12-23,39,24.22,11491.61,19873.68,-96.63,208.14,2.15,22,56.41,59.59,"[184.41, 173.06, 163.38, 117.05, 92.5]",17,43.59,-21.54,"[-54.36, -53.96, -28.85, -28.33, -28.23]"
183,SOL-USD,40,1,34,2020-04-10,2024-12-23,37,28.9,12876.95,19873.68,-96.63,208.14,2.15,21,56.76,71.44,"[217.49, 165.48, 158.06, 156.01, 115.91]",16,43.24,-26.94,"[-57.78, -56.69, -42.2, -34.07, -33.72]"
184,SOL-USD,40,1,35,2020-04-10,2024-12-23,36,36.11,28070.18,19873.68,-96.63,208.14,2.15,20,55.56,84.31,"[352.55, 232.35, 194.77, 181.78, 135.74]",16,44.44,-24.13,"[-56.79, -55.5, -35.71, -32.69, -31.03]"
185,SOL-USD,40,1,36,2020-04-10,2024-12-23,35,32.53,9679.67,19873.68,-96.63,208.14,2.15,20,57.14,77.66,"[329.48, 203.92, 189.81, 170.02, 116.85]",15,42.86,-27.64,"[-54.36, -48.35, -43.52, -41.71, -41.25]"
186,SOL-USD,40,1,37,2020-04-10,2024-12-23,33,38.64,26978.53,19873.68,-96.63,208.14,2.15,19,57.58,84.75,"[338.62, 226.47, 203.42, 200.47, 140.16]",14,42.42,-23.93,"[-56.43, -55.08, -43.28, -39.1, -32.33]"
187,SOL-USD,40,1,38,2020-04-10,2024-12-23,33,35.67,15244.06,19873.68,-96.63,208.14,2.15,19,57.58,79.88,"[370.13, 184.58, 184.31, 176.09, 136.03]",14,42.42,-24.33,"[-55.66, -53.96, -39.81, -36.33, -33.67]"
188,SOL-USD,40,1,39,2020-04-10,2024-12-23,32,34.53,10958.53,19873.68,-96.63,208.14,2.15,19,59.38,76.76,"[254.88, 214.71, 190.51, 187.94, 137.16]",13,40.62,-27.19,"[-57.01, -52.36, -45.64, -41.9, -33.94]"
189,SOL-USD,40,1,40,2020-04-10,2024-12-23,32,35.37,8429.03,19873.68,-96.63,208.14,2.15,18,56.25,84.09,"[315.25, 231.84, 188.24, 175.33, 145.41]",14,43.75,-27.26,"[-55.66, -48.72, -42.89, -40.09, -39.19]"
190,SOL-USD,40,1,41,2020-04-10,2024-12-23,32,38.97,10295.34,19873.68,-96.63,208.14,2.15,18,56.25,89.76,"[371.86, 307.51, 214.28, 196.08, 140.37]",14,43.75,-26.33,"[-55.3, -46.95, -40.9, -37.06, -35.17]"
191,SOL-USD,40,1,42,2020-04-10,2024-12-23,32,37.5,8087.83,19873.68,-96.63,208.14,2.15,17,53.12,91.99,"[368.26, 317.09, 225.49, 175.95, 129.61]",15,46.88,-24.26,"[-53.81, -45.9, -37.6, -36.66, -32.35]"
192,SOL-USD,40,1,43,2020-04-10,2024-12-23,32,41.19,8382.35,19873.68,-96.63,208.14,2.15,18,56.25,94.12,"[443.11, 381.22, 227.45, 168.5, 142.66]",14,43.75,-26.86,"[-56.3, -48.9, -39.9, -37.54, -30.23]"
193,SOL-USD,40,1,44,2020-04-10,2024-12-23,30,48.83,19650.04,19873.68,-96.63,208.14,2.15,18,60.0,100.18,"[452.1, 450.64, 219.61, 147.08, 132.38]",12,40.0,-28.2,"[-55.75, -42.82, -41.67, -40.26, -39.4]"
194,SOL-USD,40,1,45,2020-04-10,2024-12-23,30,44.76,9459.13,19873.68,-96.63,208.14,2.15,16,53.33,106.69,"[453.89, 422.6, 249.02, 147.04, 100.35]",14,46.67,-26.03,"[-56.11, -36.81, -36.78, -35.41, -31.33]"
195,SOL-USD,40,1,46,2020-04-10,2024-12-23,29,46.17,9079.55,19873.68,-96.63,208.14,2.15,15,51.72,114.28,"[422.75, 388.08, 238.24, 206.21, 117.61]",14,48.28,-26.82,"[-56.11, -40.2, -40.15, -38.1, -36.6]"
196,SOL-USD,40,1,47,2020-04-10,2024-12-23,29,45.17,5383.67,19873.68,-96.63,208.14,2.15,16,55.17,106.4,"[423.35, 391.26, 293.14, 166.18, 130.86]",13,44.83,-30.19,"[-57.42, -42.39, -40.98, -39.49, -36.65]"
197,SOL-USD,40,1,48,2020-04-10,2024-12-23,28,49.06,5855.29,19873.68,-96.63,208.14,2.15,15,53.57,119.53,"[430.54, 370.73, 289.22, 162.89, 135.66]",13,46.43,-32.26,"[-65.1, -53.02, -50.88, -41.97, -31.82]"
198,SOL-USD,40,1,49,2020-04-10,2024-12-23,27,53.23,13337.27,19873.68,-96.63,208.14,2.15,16,59.26,111.68,"[397.01, 355.67, 305.08, 172.01, 142.2]",11,40.74,-31.79,"[-65.1, -59.07, -47.09, -36.75, -32.39]"
199,SOL-USD,40,1,50,2020-04-10,2024-12-23,27,49.0,5246.57,19873.68,-96.63,208.14,2.15,15,55.56,114.13,"[422.32, 392.22, 200.72, 165.31, 137.65]",12,44.44,-32.42,"[-66.13, -60.71, -49.27, -39.99, -33.0]"
200,SOL-USD,50,1,1,2020-04-10,2024-12-23,169,1.65,690.0,19873.68,-96.63,208.14,2.15,93,55.03,7.5,"[35.86, 32.59, 25.6, 24.65, 19.59]",75,44.38,-5.58,"[-37.2, -24.8, -20.12, -13.25, -13.25]"
201,SOL-USD,50,1,2,2020-04-10,2024-12-23,123,2.51,790.06,19873.68,-96.63,208.14,2.15,67,54.47,10.45,"[43.04, 42.4, 28.39, 25.04, 23.46]",54,43.9,-7.26,"[-33.08, -30.0, -21.45, -19.98, -19.5]"
202,SOL-USD,50,1,3,2020-04-10,2024-12-23,104,4.93,4835.79,19873.68,-96.63,208.14,2.15,68,65.38,12.6,"[46.41, 42.4, 35.33, 34.96, 30.9]",36,34.62,-9.55,"[-44.81, -34.32, -27.23, -25.61, -25.57]"
203,SOL-USD,50,1,4,2020-04-10,2024-12-23,93,5.38,3305.07,19873.68,-96.63,208.14,2.15,58,62.37,14.71,"[50.96, 46.76, 41.63, 37.61, 36.87]",33,35.48,-10.71,"[-62.09, -30.08, -23.24, -21.49, -20.81]"
